"","species","size","rep","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","model","pos"
"4591","narrow_avg","64","rep23",0.78955078125,0.779056232468256,0.260595825298258,0.938433843384339,0.885988598859886,NA,0.787206798593524,0.0056565227211438,"ESM_simple",4.8
"4791","narrow_avg","64","rep24",0.751220703125,0.793276235407773,0.223491384175905,0.938433843384339,0.885988598859886,NA,0.647767138143748,0.00398252050261865,"ESM_simple",4.8
"4991","narrow_avg","64","rep25",0.705322265625,0.808667790999051,0.128313100907299,0.938433843384339,0.885988598859886,NA,0.658627294385354,0.00345379268192972,"ESM_simple",4.8
"5191","narrow_avg","64","rep26",0.662841796875,0.80919549607629,0.090103412589348,0.938433843384339,0.885988598859886,NA,0.617683149612797,0.010633638553197,"ESM_simple",4.8
"5391","narrow_avg","64","rep27",0.64306640625,0.798595370360492,0.0754476048245538,0.938433843384339,0.885988598859886,NA,0.563379522115811,0.0153379544214917,"ESM_simple",4.8
"5591","narrow_avg","64","rep28",0.70947265625,0.805123792313699,0.155579984346821,0.938433843384339,0.885988598859886,NA,0.672566676471207,0.00197687380073571,"ESM_simple",4.8
"5791","narrow_avg","64","rep29",0.579833984375,0.829366087940388,0.0114772624566603,0.938433843384339,0.885988598859886,NA,0.50583588018775,0.0114576184734279,"ESM_simple",4.8
"5991","narrow_avg","64","rep30",0.65771484375,0.795040694568116,0.0960434196555009,0.938433843384339,0.885988598859886,NA,0.60342512249308,0.0256624102704267,"ESM_simple",4.8
"6191","narrow_avg","64","rep31",0.642822265625,0.790765035936331,0.0637953553398925,0.938433843384339,0.885988598859886,NA,0.627011912161111,4.15732147973436e-05,"ESM_simple",4.8
"6391","narrow_avg","64","rep32",0.691162109375,0.802670237998844,0.115833064467799,0.938433843384339,0.885988598859886,NA,0.621977034319676,0.00320368135231615,"ESM_simple",4.8
"6591","narrow_avg","64","rep33",0.6591796875,0.799507716285778,0.0786062897209779,0.938433843384339,0.885988598859886,NA,0.638438736017934,0.00279003374587031,"ESM_simple",4.8
"6791","narrow_avg","64","rep34",0.723388671875,0.796492620755826,0.153923585581337,0.938433843384339,0.885988598859886,NA,0.710580756930177,0.00881378193668926,"ESM_simple",4.8
"6991","narrow_avg","64","rep35",0.7216796875,0.798371889786098,0.151696404022384,0.938433843384339,0.885988598859886,NA,0.668276229105803,0.000427117796430624,"ESM_simple",4.8
"7191","narrow_avg","64","rep36",0.67431640625,0.805880391090544,0.106202964282515,0.938433843384339,0.885988598859886,NA,0.583626953630838,0.00616158746673551,"ESM_simple",4.8
"7391","narrow_avg","64","rep37",0.697509765625,0.801848405490613,0.121455958314626,0.938433843384339,0.885988598859886,NA,0.649661220563191,0.00891852697877142,"ESM_simple",4.8
"7591","narrow_avg","64","rep38",0.66845703125,0.787599328122051,0.0974391648219444,0.938433843384339,0.885988598859886,NA,0.612862460706243,0.00206905902478753,"ESM_simple",4.8
"7791","narrow_avg","64","rep39",0.732421875,0.769191599494623,0.176047542847422,0.938433843384339,0.885988598859886,NA,0.691170312827148,0.00466389669003764,"ESM_simple",4.8
"7991","narrow_avg","64","rep40",0.7412109375,0.799364026258484,0.190011647294109,0.938433843384339,0.885988598859886,NA,0.688643340455788,0.00259003637232866,"ESM_simple",4.8
"8191","narrow_avg","64","rep41",0.670654296875,0.801005816110401,0.113390764132107,0.938433843384339,0.885988598859886,NA,0.59927571313123,0.00310017052894123,"ESM_simple",4.8
"8391","narrow_avg","64","rep42",0.70068359375,0.796521472778412,0.135281064822059,0.938433843384339,0.885988598859886,NA,0.611207938245468,0.0174311566614872,"ESM_simple",4.8
"8591","narrow_avg","64","rep43",0.718017578125,0.796324755753768,0.165599652197862,0.938433843384339,0.885988598859886,NA,0.635272924251727,0.0210918137214954,"ESM_simple",4.8
"8791","narrow_avg","64","rep44",0.6767578125,0.806480220672558,0.117289113964364,0.938433843384339,0.885988598859886,NA,0.662163126955638,0.00986010870180643,"ESM_simple",4.8
"8991","narrow_avg","64","rep45",0.71484375,0.791886383714655,0.151119509941496,0.938433843384339,0.885988598859886,NA,0.684714914280638,0.00963579742725712,"ESM_simple",4.8
"9191","narrow_avg","64","rep46",0.706298828125,0.789764259374039,0.131911359842656,0.938433843384339,0.885988598859886,NA,0.673702660555078,0.00537186878015875,"ESM_simple",4.8
"9391","narrow_avg","64","rep47",0.6669921875,0.780292686533712,0.120928962962934,0.938433843384339,0.885988598859886,NA,0.611352340468839,0.00063702073786839,"ESM_simple",4.8
"9591","narrow_avg","64","rep48",0.744384765625,0.787622683041987,0.18351905425228,0.938433843384339,0.885988598859886,NA,0.694343416158013,0.0121264629473265,"ESM_simple",4.8
"9791","narrow_avg","64","rep49",0.74560546875,0.796649076403866,0.203944728125275,0.938433843384339,0.885988598859886,NA,0.741667688628491,0.0075143715972068,"ESM_simple",4.8
"9991","narrow_avg","64","rep50",0.655517578125,0.80130623788575,0.0913223006495507,0.938433843384339,0.885988598859886,NA,0.616959740243816,0.00126922646700691,"ESM_simple",4.8
"10191","narrow_avg","64","rep51",0.69091796875,0.784819503372771,0.127722062460776,0.938433843384339,0.885988598859886,NA,0.702864381961211,0.00799839886267711,"ESM_simple",4.8
"10391","narrow_avg","64","rep52",0.7216796875,0.78394907344699,0.146400301246678,0.938433843384339,0.885988598859886,NA,0.675040172284385,0.00162143211204512,"ESM_simple",4.8
"10591","narrow_avg","64","rep53",0.665771484375,0.791077264518882,0.100016429258646,0.938433843384339,0.885988598859886,NA,0.585819796991266,0.0094596232314365,"ESM_simple",4.8
"10791","narrow_avg","64","rep54",0.7314453125,0.778284244791625,0.169084493287194,0.938433843384339,0.885988598859886,NA,0.705067788558251,0.00472330808760588,"ESM_simple",4.8
"10991","narrow_avg","64","rep55",0.7060546875,0.806062316048025,0.131781547249672,0.938433843384339,0.885988598859886,NA,0.595484766299649,0.00320018512829326,"ESM_simple",4.8
"11191","narrow_avg","64","rep56",0.685546875,0.803048872028708,0.131594532445197,0.938433843384339,0.885988598859886,NA,0.642337213078233,0.00406430353347932,"ESM_simple",4.8
"11391","narrow_avg","64","rep57",0.625732421875,0.80355271191941,0.0954344726216377,-0.938433843384339,0.885988598859886,NA,0.559529162552881,0.00627970047350822,"ESM_simple",4.8
"11591","narrow_avg","64","rep58",0.740478515625,0.795197549005036,0.19669343406333,-0.938433843384339,0.885988598859886,NA,0.689285287666733,0.00436978889737422,"ESM_simple",4.8
"11791","narrow_avg","64","rep59",0.715087890625,0.796277170994638,0.147445463472306,0.938433843384339,0.885988598859886,NA,0.632579600434785,0.0087252479970808,"ESM_simple",4.8
"11991","narrow_avg","64","rep60",0.698486328125,0.793724275566112,0.12148804523534,0.938433843384339,0.885988598859886,NA,0.676994553600847,0.0137772367729166,"ESM_simple",4.8
"12191","narrow_avg","64","rep61",0.700439453125,0.795204594470503,0.162522751033255,-0.938433843384339,0.885988598859886,NA,0.612145539070485,0.00666522680587441,"ESM_simple",4.8
"12391","narrow_avg","64","rep62",0.7138671875,0.789947753188141,0.156542282459041,0.938433843384339,0.885988598859886,NA,0.63908259267069,0.00247286947054511,"ESM_simple",4.8
"12591","narrow_avg","64","rep63",0.63037109375,0.806354981580213,0.0585171651523978,0.938433843384339,0.885988598859886,NA,0.581600092057397,0.0183474504126017,"ESM_simple",4.8
"12791","narrow_avg","64","rep64",0.714111328125,0.791363888908107,0.152268447898369,0.938433843384339,0.885988598859886,NA,0.696178783598486,0.000393132089158601,"ESM_simple",4.8
"12991","narrow_avg","64","rep65",0.792236328125,0.779349955105086,0.244455606687377,0.938433843384339,0.885988598859886,NA,0.770475635219349,0.00839559039737305,"ESM_simple",4.8
"13191","narrow_avg","64","rep66",0.71142578125,0.783583629086926,0.142268720978635,0.938433843384339,0.885988598859886,NA,0.663166523931497,0.0112565604586748,"ESM_simple",4.8
"13391","narrow_avg","64","rep67",0.657470703125,0.80076726303361,0.0747487356691948,0.938433843384339,0.885988598859886,NA,0.592653914712873,0.00244662320414467,"ESM_simple",4.8
"13591","narrow_avg","64","rep68",0.716796875,0.803365730668395,0.165341780874253,0.938433843384339,0.885988598859886,NA,0.667647313683977,0.00457838414671605,"ESM_simple",4.8
"13791","narrow_avg","64","rep69",0.637451171875,0.808742338033562,0.0765850526015814,0.938433843384339,0.885988598859886,NA,0.586462675940747,0.00269187022988337,"ESM_simple",4.8
"13991","narrow_avg","64","rep70",0.741943359375,0.803625393587137,0.17762927332337,0.938433843384339,0.885988598859886,NA,0.674009152177133,0.0016433991148805,"ESM_simple",4.8
"14191","narrow_avg","64","rep71",0.6806640625,0.805953567356323,0.104021246966952,0.938433843384339,0.885988598859886,NA,0.661937493681837,0.00357788767337375,"ESM_simple",4.8
"14391","narrow_avg","64","rep72",0.68115234375,0.797652520741433,0.120576742039332,0.938433843384339,0.885988598859886,NA,0.626764636824047,0.00868134220526396,"ESM_simple",4.8
"14591","narrow_avg","64","rep73",0.70263671875,0.773361765030877,0.143122500781654,0.938433843384339,0.885988598859886,NA,0.651348548417398,0.0160477107960932,"ESM_simple",4.8
"14791","narrow_avg","64","rep74",0.674560546875,0.794931316223562,0.105685256835953,0.938433843384339,0.885988598859886,NA,0.593990691506999,0.00977978894863751,"ESM_simple",4.8
"14991","narrow_avg","64","rep75",0.702880859375,0.791335864979122,0.139245072845618,0.938433843384339,0.885988598859886,NA,0.670492917756509,0.0137106449182342,"ESM_simple",4.8
"15191","narrow_avg","64","rep76",0.771240234375,0.792897197594794,0.222617337159433,0.938433843384339,0.885988598859886,NA,0.746663272422893,0.0144774495111355,"ESM_simple",4.8
"15391","narrow_avg","64","rep77",0.70556640625,0.794313442990097,0.139567272667261,0.938433843384339,0.885988598859886,NA,0.667471661315616,0.01060798871082,"ESM_simple",4.8
"15591","narrow_avg","64","rep78",0.7158203125,0.791727342133412,0.147148895663099,0.938433843384339,0.885988598859886,NA,0.705107184203223,0.00575912057017598,"ESM_simple",4.8
"15791","narrow_avg","64","rep79",0.762451171875,0.779827168979067,0.213995652561618,0.938433843384339,0.885988598859886,NA,0.704662361530117,0.0028432375206153,"ESM_simple",4.8
"15991","narrow_avg","64","rep80",0.719482421875,0.770491660429002,0.156269949914896,0.938433843384339,0.885988598859886,NA,0.682993921546236,0.00458525229344811,"ESM_simple",4.8
"16191","narrow_avg","64","rep81",0.7255859375,0.804347918204835,0.168222604287761,-0.938433843384339,0.885988598859886,NA,0.675945807135111,0.00896312113945483,"ESM_simple",4.8
"16391","narrow_avg","64","rep82",0.69091796875,0.803605716875633,0.142369919109184,0.938433843384339,0.885988598859886,NA,0.631417146396597,0.00412259567100176,"ESM_simple",4.8
"16591","narrow_avg","64","rep83",0.719970703125,0.786360493341304,0.174212743390409,0.938433843384339,0.885988598859886,NA,0.657033591260478,0.00239595067835259,"ESM_simple",4.8
"16791","narrow_avg","64","rep84",0.7333984375,0.791534887183841,0.16465170344884,0.938433843384339,0.885988598859886,NA,0.656532327652061,0.0048154086420326,"ESM_simple",4.8
"16991","narrow_avg","64","rep85",0.78662109375,0.797283086416506,0.26391535832201,0.938433843384339,0.885988598859886,NA,0.740243738710588,0.00306480187294771,"ESM_simple",4.8
"17191","narrow_avg","64","rep86",0.66015625,0.795619702902667,0.0820874045986834,0.938433843384339,0.885988598859886,NA,0.610098963470669,0.0115119999776282,"ESM_simple",4.8
"17391","narrow_avg","64","rep87",0.730224609375,0.794965499483738,0.161396463146489,0.938433843384339,0.885988598859886,NA,0.672069058426761,0.0221703608775187,"ESM_simple",4.8
"17591","narrow_avg","64","rep88",0.724365234375,0.789372171932367,0.150360604393055,0.938433843384339,0.885988598859886,NA,0.634371896383733,0.00114794911047255,"ESM_simple",4.8
"17791","narrow_avg","64","rep89",0.77099609375,0.786880800481202,0.22576166835307,0.938433843384339,0.885988598859886,NA,0.710025596853181,0.00696865967741613,"ESM_simple",4.8
"17991","narrow_avg","64","rep90",0.71728515625,0.79747777441189,0.16220469774638,0.938433843384339,0.885988598859886,NA,0.686521000078605,0.00380330896815502,"ESM_simple",4.8
"18191","narrow_avg","64","rep91",0.60986328125,0.811190522449463,0.0406259190086392,0.938433843384339,0.885988598859886,NA,0.565707849575237,0.00347766531770612,"ESM_simple",4.8
"18391","narrow_avg","64","rep92",0.712646484375,0.780111425664096,0.156061836131827,0.938433843384339,0.885988598859886,NA,0.677937279866106,0.00125709596724806,"ESM_simple",4.8
"18591","narrow_avg","64","rep93",0.66015625,0.790581942186407,0.107558848586242,0.938433843384339,0.885988598859886,NA,0.594663332569273,0.0205648004512144,"ESM_simple",4.8
"18791","narrow_avg","64","rep94",0.722900390625,0.807555799837146,0.152449804985122,0.938433843384339,0.885988598859886,NA,0.699000414987394,0.00393708740200962,"ESM_simple",4.8
"18991","narrow_avg","64","rep95",0.745849609375,0.792800751198853,0.186364639818224,0.938433843384339,0.885988598859886,NA,0.736366330834127,0.0101469813936074,"ESM_simple",4.8
"19191","narrow_avg","64","rep96",0.69970703125,0.800289701826502,0.143271396002891,0.938433843384339,0.885988598859886,NA,0.639222394834811,0.00324111566234166,"ESM_simple",4.8
"19391","narrow_avg","64","rep97",0.69384765625,0.807516511483861,0.130036344671801,0.938433843384339,0.885988598859886,NA,0.637909925820667,0.0015999217587634,"ESM_simple",4.8
"19591","narrow_avg","64","rep98",0.708251953125,0.790075706475665,0.126109479718774,0.938433843384339,0.885988598859886,NA,0.626496570965306,0.00960559979635869,"ESM_simple",4.8
"19791","narrow_avg","64","rep99",0.62451171875,0.809853203244579,0.0639010252425565,0.938433843384339,0.885988598859886,NA,0.543108210318592,0.0138502239802102,"ESM_simple",4.8
"19991","narrow_avg","64","rep100",0.65966796875,0.803660433065328,0.102085498277416,0.938433843384339,0.885988598859886,NA,0.579618406161024,0.00958031470891992,"ESM_simple",4.8
"3103","narrow_avg","4","rep1",0.666259765625,0.986638581509766,0.0592048223483316,0.938433843384339,0.885988598859886,NA,0.592067400160808,0.000606341723064639,"ESM_complex",1
"2312","narrow_avg","4","rep2",0.63623046875,0.982201117703415,0.0192224529549966,0.938433843384339,0.885988598859886,NA,0.572791310635838,0.000106720497190134,"ESM_complex",1
"4312","narrow_avg","4","rep3",0.61572265625,0.986693138162528,0.0419746706506183,0.938433843384339,0.885988598859886,NA,0.56317285280781,0.00248124989522393,"ESM_complex",1
"6312","narrow_avg","4","rep4",0.6630859375,0.985938098050282,0.0759566328866376,0.938433843384339,0.885988598859886,NA,0.626187956893058,0.000700769399363641,"ESM_complex",1
"8312","narrow_avg","4","rep5",0.655517578125,0.983523756789041,0.0737717660462344,0.938433843384339,0.885988598859886,NA,0.631652860723028,0.00146881305947062,"ESM_complex",1
"10312","narrow_avg","4","rep6",0.668212890625,0.982646922492818,0.0790252785177803,0.938433843384339,0.885988598859886,NA,0.642474486392931,0.000103047603433092,"ESM_complex",1
"12312","narrow_avg","4","rep7",0.605224609375,0.984113269690372,0.0156552524450368,0.938433843384339,0.885988598859886,NA,0.540627334462116,0.00033086561211419,"ESM_complex",1
"14312","narrow_avg","4","rep8",0.69189453125,0.984728862787434,0.105707293758135,0.938433843384339,0.885988598859886,NA,0.628734344433521,0.000455256752762917,"ESM_complex",1
"16312","narrow_avg","4","rep9",0.6337890625,0.987142506159592,0.00320710171643797,-0.938433843384339,0.885988598859886,NA,0.532196979831359,0.00210052811990474,"ESM_complex",1
"18312","narrow_avg","4","rep10",0.60791015625,0.98799332517732,0.036951053236045,-0.938433843384339,0.885988598859886,NA,0.541271450052718,0.00176706594640172,"ESM_complex",1
"2032","narrow_avg","4","rep11",0.6474609375,0.981530142696306,0.0497824108539457,0.938433843384339,0.885988598859886,NA,0.623924238780073,0.00229132852246785,"ESM_complex",1
"2232","narrow_avg","4","rep12",0.5791015625,0.988415760144429,-0.000552834556436737,-0.938433843384339,0.885988598859886,NA,0.508123827523617,0.00355253867922283,"ESM_complex",1
"2432","narrow_avg","4","rep13",0.66015625,0.986183618318751,0.0635503339468163,0.938433843384339,0.885988598859886,NA,0.619346950818272,0.000913098164187003,"ESM_complex",1
"2632","narrow_avg","4","rep14",0.686767578125,0.979917568587217,0.091468560759099,0.938433843384339,0.885988598859886,NA,0.690343736388524,9.76389078384179e-05,"ESM_complex",1
"2832","narrow_avg","4","rep15",0.59375,0.9804379563281,0.0284582331358423,-0.938433843384339,0.885988598859886,NA,0.610269977091113,0.014256833085615,"ESM_complex",1
"3032","narrow_avg","4","rep16",0.72119140625,0.983405670645767,0.0944945352579615,0.938433843384339,0.885988598859886,NA,0.66285997652835,0.00126786516203536,"ESM_complex",1
"3232","narrow_avg","4","rep17",0.67138671875,0.985240741115029,0.0487979607740313,0.938433843384339,0.885988598859886,NA,0.611021682875908,0.00121677395559975,"ESM_complex",1
"3432","narrow_avg","4","rep18",0.68701171875,0.981554318480517,0.0669348219458955,0.938433843384339,0.885988598859886,NA,0.654952928195487,0.00576892961682996,"ESM_complex",1
"3632","narrow_avg","4","rep19",0.66650390625,0.986757692407949,0.106308813614851,0.938433843384339,0.885988598859886,NA,0.600620669968224,0.000853354155953802,"ESM_complex",1
"3832","narrow_avg","4","rep20",0.64794921875,0.985296555913361,0.0744981564127207,0.938433843384339,0.885988598859886,NA,0.601188371125433,0.000376715718582545,"ESM_complex",1
"4032","narrow_avg","4","rep21",0.590087890625,0.983816846461619,0.0184857924596041,0.938433843384339,0.885988598859886,NA,0.556776470281912,0.00163808050917436,"ESM_complex",1
"4232","narrow_avg","4","rep22",0.62646484375,0.984559543030337,0.0249459413526942,0.938433843384339,0.885988598859886,NA,0.552668369782002,0.0020173889382157,"ESM_complex",1
"4432","narrow_avg","4","rep23",0.677734375,0.987771292861833,0.103819692320998,-0.938433843384339,0.885988598859886,NA,0.620468576458635,0.00275235118729863,"ESM_complex",1
"4632","narrow_avg","4","rep24",0.597412109375,0.982359719661513,0.026402098514874,0.938433843384339,0.885988598859886,NA,0.581497441914634,0.00679278404804592,"ESM_complex",1
"4832","narrow_avg","4","rep25",0.600341796875,0.987778112626503,0.0136669637084363,0.94267543037695,0.889788465429145,NA,0.585776176766757,1.95060720474539e-06,"ESM_complex",1
"5032","narrow_avg","4","rep26",0.69775390625,0.986466354867714,0.128832292573268,0.938433843384339,0.885988598859886,NA,0.618268774150284,0.000963459642430191,"ESM_complex",1
"5232","narrow_avg","4","rep27",0.67236328125,0.984111151749671,0.0615071272318619,0.938433843384339,0.885988598859886,NA,0.62765643969675,0.00180129297677912,"ESM_complex",1
"5432","narrow_avg","4","rep28",0.6904296875,0.98552392046757,0.108135349757773,0.938433843384339,0.885988598859886,NA,0.663884459029475,0.00106319754458489,"ESM_complex",1
"5632","narrow_avg","4","rep29",0.6806640625,0.984568721922049,0.0675334459054334,0.938433843384339,0.885988598859886,NA,0.613514672783549,0.00173583791358383,"ESM_complex",1
"5832","narrow_avg","4","rep30",0.607666015625,0.985834416555885,0.0464276410891636,0.938433843384339,0.885988598859886,NA,0.558723983084486,0.000364513457049939,"ESM_complex",1
"6032","narrow_avg","4","rep31",0.552001953125,0.985900769782248,0.00222152849911505,0.938433843384339,0.885988598859886,NA,0.503359761554904,0.00112338726489812,"ESM_complex",1
"6232","narrow_avg","4","rep32",0.70556640625,0.98432145063838,0.105375668242708,0.938433843384339,0.885988598859886,NA,0.614523723425844,0.00119572458972451,"ESM_complex",1
"6432","narrow_avg","4","rep33",0.59228515625,0.986148910680778,0.0244768998807876,-0.938433843384339,0.885988598859886,NA,0.564608758920794,0.000437096609654318,"ESM_complex",1
"6632","narrow_avg","4","rep34",0.717041015625,0.985106137094852,0.152482367590358,0.938433843384339,0.885988598859886,NA,0.656853219914044,0.000193019620198717,"ESM_complex",1
"6832","narrow_avg","4","rep35",0.672119140625,0.984986624822749,0.0916920088385586,0.938433843384339,0.885988598859886,NA,0.607830892274484,0.000928347811811185,"ESM_complex",1
"7032","narrow_avg","4","rep36",0.62548828125,0.987040325857628,0.0421219492798015,0.938433843384339,0.885988598859886,NA,0.526676601062046,0.00179004266452342,"ESM_complex",1
"7232","narrow_avg","4","rep37",0.62744140625,0.985068827232844,0.0362442457864357,0.938433843384339,0.885988598859886,NA,0.573317330766737,0.00151850417380515,"ESM_complex",1
"7432","narrow_avg","4","rep38",0.66748046875,0.987193550809894,0.100834248110481,0.938433843384339,0.885988598859886,NA,0.605357946468953,0.00105374282675856,"ESM_complex",1
"7632","narrow_avg","4","rep39",0.6875,0.985740577079576,0.10334303852656,0.938433843384339,0.885988598859886,NA,0.610893301266775,0.00285371170278974,"ESM_complex",1
"7832","narrow_avg","4","rep40",0.718505859375,0.98738561310264,0.148048348159863,0.938433843384339,0.885988598859886,NA,0.706855531982257,0.00103263787548217,"ESM_complex",1
"8032","narrow_avg","4","rep41",0.737548828125,0.984759062457008,0.149667970583034,0.938433843384339,0.885988598859886,NA,0.715226083756969,4.31621205341299e-05,"ESM_complex",1
"8232","narrow_avg","4","rep42",0.78125,0.987250503619755,0.212494484999073,0.938433843384339,0.885988598859886,NA,0.734423202912738,0.00198423425605844,"ESM_complex",1
"8432","narrow_avg","4","rep43",0.632568359375,0.985066504088898,0.0442904771862568,-0.938433843384339,0.885988598859886,NA,0.59383511868403,0.00293997782113574,"ESM_complex",1
"8632","narrow_avg","4","rep44",0.724609375,0.985194148713552,0.158232629583436,0.938433843384339,0.885988598859886,NA,0.666608618226836,0.00167427944330246,"ESM_complex",1
"8832","narrow_avg","4","rep45",0.6611328125,0.985013931364793,0.0785863160916537,0.938433843384339,0.885988598859886,NA,0.644077340288863,0.00182427257670692,"ESM_complex",1
"9032","narrow_avg","4","rep46",0.6005859375,0.987459308417813,0.0356315897137151,-0.938433843384339,0.885988598859886,NA,0.516910964953706,0.000196878035343459,"ESM_complex",1
"9232","narrow_avg","4","rep47",0.74267578125,0.984446961768709,0.139056878750916,0.938433843384339,0.885988598859886,NA,0.706168161887053,0.00209897091292144,"ESM_complex",1
"9432","narrow_avg","4","rep48",0.6708984375,0.986184725964244,0.097548823385451,0.938433843384339,0.885988598859886,NA,0.638618756689596,0.00093240499592451,"ESM_complex",1
"9632","narrow_avg","4","rep49",0.724853515625,0.983893688881845,0.160631860155867,0.938433843384339,0.885988598859886,NA,0.718859122192796,0.00141609634653985,"ESM_complex",1
"9832","narrow_avg","4","rep50",0.66455078125,0.983647854152116,0.0782726461689367,0.938433843384339,0.885988598859886,NA,0.651581351444729,0.000385209622364785,"ESM_complex",1
"10032","narrow_avg","4","rep51",0.645751953125,0.986295180936273,0.0447732317317132,0.938433843384339,0.885988598859886,NA,0.574903825521276,0.000716398475228805,"ESM_complex",1
"10232","narrow_avg","4","rep52",0.681640625,0.985103815881764,0.0306130067410532,0.938433843384339,0.885988598859886,NA,0.603785710564395,1.781709012666e-05,"ESM_complex",1
"10432","narrow_avg","4","rep53",0.685302734375,0.985237126454159,0.130864605955932,0.938433843384339,0.885988598859886,NA,0.661659673872636,0.00077549258666713,"ESM_complex",1
"10632","narrow_avg","4","rep54",0.70556640625,0.980759905916438,0.11639938743908,0.938433843384339,0.885988598859886,NA,0.694905405011401,0.00186844078460667,"ESM_complex",1
"10832","narrow_avg","4","rep55",0.572998046875,0.983785821706235,0.0100763151383957,-0.938433843384339,0.885988598859886,NA,0.536463730629398,0.00270049247387054,"ESM_complex",1
"11032","narrow_avg","4","rep56",0.665283203125,0.982826214605938,0.0764962364120831,0.938433843384339,0.885988598859886,NA,0.652540393903619,0.00346176805136862,"ESM_complex",1
"11232","narrow_avg","4","rep57",0.66455078125,0.986193278946556,0.0187622713987894,0.938433843384339,0.885988598859886,NA,0.592961779130164,0.000120226542904896,"ESM_complex",1
"11432","narrow_avg","4","rep58",0.6279296875,0.982015459379909,0.0455101981681871,0.938433843384339,0.885988598859886,NA,0.622435039908158,0.000586876175729814,"ESM_complex",1
"11632","narrow_avg","4","rep59",0.636962890625,0.98735363293196,0.0654265092384015,NA,0.885988598859886,NA,0.58340736503593,0.000176026933820968,"ESM_complex",1
"11832","narrow_avg","4","rep60",0.578857421875,0.985523313106559,0.00620364070066162,-0.938433843384339,0.885988598859886,NA,0.497905803134533,0.000442143541237155,"ESM_complex",1
"12032","narrow_avg","4","rep61",0.689697265625,0.986985469903573,0.128626517708907,0.938433843384339,0.885988598859886,NA,0.599513431113582,0.00111241909138321,"ESM_complex",1
"12232","narrow_avg","4","rep62",0.6376953125,0.986134713987014,0.0302986159154508,0.938433843384339,0.885988598859886,NA,0.548927578462486,0.00207849149765882,"ESM_complex",1
"12432","narrow_avg","4","rep63",0.536865234375,0.986679804065707,0.00628812345115435,-0.938433843384339,0.885988598859886,NA,0.485735156690581,0.000136121141882322,"ESM_complex",1
"12632","narrow_avg","4","rep64",0.731201171875,0.982379421194324,0.162442006280837,-0.938433843384339,0.885988598859886,NA,0.730608764651804,0.00202785613484925,"ESM_complex",1
"12832","narrow_avg","4","rep65",0.664306640625,0.985238245301948,0.0717685627593432,0.938433843384339,0.885988598859886,NA,0.64206797439432,0.00368941197754747,"ESM_complex",1
"13032","narrow_avg","4","rep66",0.572265625,0.984906038659747,0.0139556563310997,-0.938433843384339,0.885988598859886,NA,0.518153079040816,0.000101367830019335,"ESM_complex",1
"13232","narrow_avg","4","rep67",0.681640625,0.980262092642973,0.0633199305686776,0.938433843384339,0.885988598859886,NA,0.66034065366021,0.00143196223898785,"ESM_complex",1
"13432","narrow_avg","4","rep68",0.658447265625,0.986663854999098,0.0763165951420488,0.938433843384339,0.885988598859886,NA,0.585697679228296,0.00113421854609063,"ESM_complex",1
"13632","narrow_avg","4","rep69",0.6865234375,0.986206292731355,0.11169145064489,0.938433843384339,0.885988598859886,NA,0.63451818401369,0.000627119177718382,"ESM_complex",1
"13832","narrow_avg","4","rep70",0.66259765625,0.986762523044868,0.0116692952033236,0.938433843384339,0.885988598859886,NA,0.604159756872674,0.00278205363693527,"ESM_complex",1
"14032","narrow_avg","4","rep71",0.6572265625,0.9867563107654,0.0379278573155144,0.938433843384339,0.885988598859886,NA,0.602961126026372,0.000251951138072243,"ESM_complex",1
"14232","narrow_avg","4","rep72",0.652587890625,0.987013112233024,0.125980683690178,-0.938433843384339,0.885988598859886,NA,0.599865575379178,0.000833584247914158,"ESM_complex",1
"14432","narrow_avg","4","rep73",0.61572265625,0.986938155696038,0.0862828989568058,-0.938433843384339,0.885988598859886,NA,0.552644522418521,0.0010089999651569,"ESM_complex",1
"14632","narrow_avg","4","rep74",0.692138671875,0.985364721009544,0.0961795598626618,0.938433843384339,0.885988598859886,NA,0.620819349478946,0.00122204803751219,"ESM_complex",1
"14832","narrow_avg","4","rep75",0.59912109375,0.984463353891904,-0.000112514186338371,0.938433843384339,0.885988598859886,NA,0.53403856350957,0.000103475392410181,"ESM_complex",1
"15032","narrow_avg","4","rep76",0.683349609375,0.984518819998682,0.0948546998709558,-0.938433843384339,0.885988598859886,NA,0.668580622123215,0.00601397029739289,"ESM_complex",1
"15232","narrow_avg","4","rep77",0.6220703125,0.984512451256918,0.0106516723132159,-0.938433843384339,0.885988598859886,NA,0.547956172522559,0.00197860958409949,"ESM_complex",1
"15432","narrow_avg","4","rep78",0.658203125,0.987733859079071,0.0892681125820948,-0.938433843384339,0.885988598859886,NA,0.597693493570126,0.00107620096858868,"ESM_complex",1
"15632","narrow_avg","4","rep79",0.651123046875,0.983728025913226,0.0684326562071989,0.938433843384339,0.885988598859886,NA,0.597541539860319,0.000291546498639641,"ESM_complex",1
"15832","narrow_avg","4","rep80",0.6416015625,0.984929965742957,0.0529032016959746,-0.938433843384339,0.885988598859886,NA,0.638080418980851,0.00575272030662325,"ESM_complex",1
"16032","narrow_avg","4","rep81",0.630126953125,0.983921213764945,0.0524029933452974,-0.938433843384339,0.885988598859886,NA,0.652601321324586,0.00525182872868239,"ESM_complex",1
