"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"422","broad_ext","16","rep27","GLM",0.6962890625,0.921740271792518,0.0342266543381684,0.182478247824782,-0.593891389138914,NA,0.628253566338064,0.0190486004962019,3.84
"438","broad_ext","16","rep28","GLM",0.785400390625,0.926876339084969,0.0402596232842247,0.999039487767022,-0.456669666966697,NA,0.726787509825777,0.0352142153296737,3.84
"454","broad_ext","16","rep29","GLM",0.671875,0.922378191207089,0.0279846973289467,0.964402817863223,0.986375235413281,NA,0.590686943762358,0.0380271146217014,3.84
"470","broad_ext","16","rep30","GLM",0.703369140625,0.924431369316976,0.0306272111353818,0.96969696969697,0.991011101110111,NA,0.672790218556814,0.054203618556456,3.84
"486","broad_ext","16","rep31","GLM",0.7080078125,0.932939352952951,0.02988214675926,0.948790879087909,0.953855145426079,NA,0.648417900617265,0.0110637007114008,3.84
"502","broad_ext","16","rep32","GLM",0.677001953125,0.935774737147139,0.0226663393448723,0.997468221562241,0.962875095233429,NA,0.626386590671953,0.0484652869881803,3.84
"518","broad_ext","16","rep33","GLM",0.742919921875,0.922025162010017,0.0372209021707781,0.992225828195221,0.952307230723072,NA,0.658998558555263,0.0139018092469394,3.84
"534","broad_ext","16","rep34","GLM",0.6953125,0.935218771603766,0.0279366451294419,0.991866155931669,0.935254779409378,NA,0.602856408843937,0.0523279561771166,3.84
"550","broad_ext","16","rep35","GLM",0.670166015625,0.934227831264896,0.0293697923106173,0.893993399339934,1,NA,0.647891075658957,0.135255815854346,3.84
"566","broad_ext","16","rep36","GLM",0.7314453125,0.917134406102598,0.0466214575097475,0.987807017255534,0.943852836227554,NA,0.681978233728978,0.0204093825243544,3.84
"582","broad_ext","16","rep37","GLM",0.67919921875,0.928598287413147,0.0260767142418249,0.995535553555356,0.991856621265183,NA,0.643872768676657,0.011003378155986,3.84
"598","broad_ext","16","rep38","GLM",0.747802734375,0.935081209800154,0.0316119724945915,0.96969696969697,-0.979249924992499,NA,0.683898716208317,0.0204122873547135,3.84
"614","broad_ext","16","rep39","GLM",0.620361328125,0.938468421763795,0.0155850192141917,0.966732673267327,0.394515451545154,NA,0.594878331543209,0.021060197856014,3.84
"630","broad_ext","16","rep40","GLM",0.690185546875,0.929182725364499,0.0359328623215852,0.980606060606061,0.99983198319832,NA,0.679822533130791,0.0361265496642189,3.84
"646","broad_ext","16","rep41","GLM",0.7080078125,0.933245208976299,0.0228975120796631,0.983647874666406,0.994059405940594,NA,0.633447383711524,0.0370241264178983,3.84
"662","broad_ext","16","rep42","GLM",0.728759765625,0.922128619891027,0.0365905139757174,0.979614452947901,0.980797168232948,NA,0.662824120050662,0.171684565337077,3.84
