"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"708","narrow_ext","8","rep45","glm",0.8193359375,0.950677203731004,0.0315034283903317,0.971959243272492,-0.873727888043534,NA,0.731485442018208,0.0208547998930074,2.84
"724","narrow_ext","8","rep46","glm",0.79345703125,0.932151996291791,0.0435917066414528,0.934012768235672,0.964767903708421,NA,0.718487688381256,0.159392728933908,2.84
"740","narrow_ext","8","rep47","glm",0.820068359375,0.933741110940547,0.0463887522897011,0.944496271734691,0.955923141912591,NA,0.774028351967924,0.00217879224716958,2.84
"756","narrow_ext","8","rep48","glm",0.814208984375,0.932299927489808,0.0442727851154585,0.955869953883306,0.920646412985396,NA,0.732854264898556,0.0152981581174417,2.84
"772","narrow_ext","8","rep49","glm",0.820068359375,0.934995109315033,0.0478732900237066,0.925870807087307,-0.998018711754758,NA,0.757759719347856,0.026348215735368,2.84
"788","narrow_ext","8","rep50","glm",0.800537109375,0.922691920139391,0.0570931141816281,0.954102082700388,0.97125469337426,NA,0.727274356898273,0.0721540092644443,2.84
"804","narrow_ext","8","rep51","glm",0.81298828125,0.939281763554858,0.0430310245551324,0.915549374032987,0.92495742428535,NA,0.750303005039162,0.0251891667046642,2.84
"820","narrow_ext","8","rep52","glm",0.858154296875,0.936358043933186,0.0493610753146203,0.966659993640546,0.911136676690539,NA,0.813612973995113,0.00193687867957195,2.84
"836","narrow_ext","8","rep53","glm",0.7568359375,0.915559063688044,0.0544188334682617,0.965316946811259,-0.823811847816649,NA,0.738631348193744,0.00269691236700025,2.84
"852","narrow_ext","8","rep54","glm",0.80126953125,0.930175040051809,0.0445327686131697,0.977104399821889,0.983912349562407,NA,0.71554464734782,0.0204089426730021,2.84
"868","narrow_ext","8","rep55","glm",0.80224609375,0.933837408339568,0.04442885198649,0.935570822942938,0.894404437360459,NA,0.718378347386792,0.00376055372370841,2.84
"884","narrow_ext","8","rep56","glm",0.765625,0.951708826654681,0.0260976711496737,0.974057903605081,0.851473147314732,NA,0.691627972676022,0.0127805273023796,2.84
"900","narrow_ext","8","rep57","glm",0.809326171875,0.917785543744765,0.0653823756740074,0.930471364603844,-0.738821462074611,NA,0.809871682665179,0.0139228961077306,2.84
"916","narrow_ext","8","rep58","glm",0.8642578125,0.938199287012551,0.046122907259267,0.972621533320849,-0.85116919093789,NA,0.786893903105596,0.00422825563425561,2.84
"932","narrow_ext","8","rep59","glm",0.828857421875,0.93473163638486,0.0456539773058874,0.953113291015592,0.980399094012266,NA,0.745069172782203,0.00714046069351555,2.84
"948","narrow_ext","8","rep60","glm",0.797119140625,0.937520683853765,0.0557922152180478,0.934672123825872,0.903353595320518,NA,0.792379555863165,0.0197743678868395,2.84
"964","narrow_ext","8","rep61","glm",0.83154296875,0.937193876780307,0.041313530503838,0.954991085366739,0.969900428515163,NA,0.755303627052796,0.00251446396852545,2.84
"980","narrow_ext","8","rep62","glm",0.84521484375,0.937849176821252,0.0440858537209387,0.975362203559362,0.476207620762076,NA,0.767221043342029,0.00386685589926759,2.84
"996","narrow_ext","8","rep63","glm",0.822265625,0.926974403095686,0.0573924529142548,0.96305046802747,0.949037837650129,NA,0.76751860553392,0.00374529046964885,2.84
"1012","narrow_ext","8","rep64","glm",0.79150390625,0.953303780955164,0.0287177139189512,0.985143548298426,0.980457570880077,NA,0.757108338526135,0.0206704674162961,2.84
"1028","narrow_ext","8","rep65","glm",0.8759765625,0.910909740168933,0.0684353104043284,0.934012768235672,-0.904950495049505,NA,0.850530768795242,0.0052869549931987,2.84
"1044","narrow_ext","8","rep66","glm",0.788818359375,0.930200156293502,0.0432976526169951,0.923213268765201,0.963873499681145,NA,0.719474656854255,0.14126442411295,2.84
"1060","narrow_ext","8","rep67","glm",0.753662109375,0.938749148204915,0.0323996027144509,0.953113291015592,0.912703270327033,NA,0.656039846625937,0.0188929352318101,2.84
"1076","narrow_ext","8","rep68","glm",0.822021484375,0.929114398147086,0.0503281395602206,0.935758283081927,0.974098673541541,NA,0.739344054971727,0.000479454912887108,2.84
"1092","narrow_ext","8","rep69","glm",0.81005859375,0.942769565784349,0.0418968432139092,0.967095349974722,0.94224230736783,NA,0.752771637489435,0.0201813524497084,2.84
"1108","narrow_ext","8","rep70","glm",0.889404296875,0.921457126273395,0.0621408321842785,0.971885050449163,0.976050287374477,NA,0.80641542650128,0.000456954250037002,2.84
"1124","narrow_ext","8","rep71","glm",0.8359375,0.917893400358611,0.0725441969606336,0.920070148203038,-0.901434446117885,NA,0.819522960660339,0.0219104456086898,2.84
"1140","narrow_ext","8","rep72","glm",0.831787109375,0.948921508939596,0.0386249743192242,0.913709869680044,0.957755775577558,NA,0.758159261540571,0.0330183663214655,2.84
"1156","narrow_ext","8","rep73","glm",0.865966796875,0.932012703692189,0.0523733660212265,0.939201915247975,0.992004959205564,NA,0.826382876156865,0.00506233865255787,2.84
